Date (MM/DD/YYYY),Time (HH:MM:SS),Turbidity FNU,TSS mg/L
1/16/2021,20:39:57,89,229
1/16/2021,20:44:58,89,229
1/16/2021,20:49:59,88,228
1/16/2021,20:55:00,86,228
1/16/2021,21:00:01,83,227
1/16/2021,21:05:02,79,227
1/16/2021,21:10:03,82,226
1/16/2021,21:15:04,84,226
1/16/2021,21:20:05,79,225
1/16/2021,21:25:06,79,225
1/16/2021,21:30:07,80,225
1/16/2021,21:35:08,67,224
1/16/2021,21:40:09,61,223
1/16/2021,21:45:10,62,223
1/16/2021,21:50:11,65,222
1/16/2021,21:55:12,43,221
1/16/2021,22:00:13,31,217
1/16/2021,22:05:14,97,217
1/16/2021,22:10:15,75,219
1/16/2021,22:15:16,63,220
1/16/2021,22:20:17,56,220
1/16/2021,22:25:18,54,220
1/16/2021,22:30:19,58,220
1/16/2021,22:35:20,53,219
1/16/2021,22:40:21,52,219
1/16/2021,22:45:22,56,219
1/16/2021,22:50:23,51,218
1/16/2021,22:55:24,54,218
1/16/2021,23:00:25,50,218
1/16/2021,23:05:26,48,218
1/16/2021,23:10:27,53,217
1/16/2021,23:15:28,53,217
1/16/2021,23:20:29,54,217
1/16/2021,23:25:30,53,217
1/16/2021,23:30:31,37,217
1/16/2021,23:35:32,34,216
1/16/2021,23:40:33,34,216
1/16/2021,23:45:34,39,215
1/16/2021,23:50:35,99,214
1/16/2021,23:55:36,30,209
1/17/2021,0:00:37,83,210
1/17/2021,0:05:38,52,212
1/17/2021,0:10:39,39,213
1/17/2021,0:15:40,30,214
1/17/2021,0:20:41,29,214
1/17/2021,0:25:42,31,214
1/17/2021,0:30:43,27,214
1/17/2021,0:35:44,24,214
1/17/2021,0:40:45,23,214
1/17/2021,0:45:46,22,214
1/17/2021,0:50:47,23,214
1/17/2021,0:55:48,25,213
1/17/2021,1:00:49,30,213
1/17/2021,1:05:50,29,213
1/17/2021,1:10:51,31,213
1/17/2021,1:15:52,32,213
1/17/2021,1:20:53,41,213
1/17/2021,1:25:54,26,213
1/17/2021,1:30:55,21,213
1/17/2021,1:35:56,19,213
1/17/2021,1:40:57,20,213
1/17/2021,1:45:58,68,211
1/17/2021,1:50:59,42,208
1/17/2021,1:56:00,53,209
1/17/2021,2:01:01,35,211
1/17/2021,2:06:02,30,212
1/17/2021,2:11:03,27,212
1/17/2021,2:16:04,24,212
1/17/2021,2:21:05,21,212
1/17/2021,2:26:06,21,212
1/17/2021,2:31:07,24,212
1/17/2021,2:36:08,21,212
1/17/2021,2:41:09,19,212
1/17/2021,2:46:10,20,212
1/17/2021,2:51:11,21,212
1/17/2021,2:56:12,25,212
1/17/2021,3:01:13,26,212
1/17/2021,3:06:14,25,212
1/17/2021,3:11:15,25,212
1/17/2021,3:16:16,31,212
1/17/2021,3:21:17,14,212
1/17/2021,3:26:18,13,212
1/17/2021,3:31:19,13,211
1/17/2021,3:36:20,23,211
1/17/2021,3:41:21,59,210
1/17/2021,3:46:22,30,206
1/17/2021,3:51:23,72,207
1/17/2021,3:56:24,39,208
1/17/2021,4:01:25,27,210
1/17/2021,4:06:26,24,211
1/17/2021,4:11:27,24,211
1/17/2021,4:16:28,18,211
1/17/2021,4:21:29,16,211
1/17/2021,4:26:30,16,211
1/17/2021,4:31:31,10,211
1/17/2021,4:36:32,9,211
1/17/2021,4:41:33,15,211
1/17/2021,4:46:34,17,210
1/17/2021,4:51:35,18,210
1/17/2021,4:56:36,22,210
1/17/2021,5:01:37,26,211
1/17/2021,5:06:38,28,211
1/17/2021,5:11:39,30,211
1/17/2021,5:16:40,13,211
1/17/2021,5:21:41,18,210
1/17/2021,5:26:42,20,210
1/17/2021,5:31:43,19,210
1/17/2021,5:36:44,40,209
1/17/2021,5:41:45,58,205
1/17/2021,5:46:46,75,207
1/17/2021,5:51:47,50,209
1/17/2021,5:56:48,41,210
1/17/2021,6:01:49,36,211
1/17/2021,6:06:50,33,211
1/17/2021,6:11:51,33,212
1/17/2021,6:16:52,29,212
1/17/2021,6:21:53,29,212
1/17/2021,6:26:54,31,212
1/17/2021,6:31:55,31,212
1/17/2021,6:36:56,32,212
1/17/2021,6:41:57,33,212
1/17/2021,6:46:58,31,212
1/17/2021,6:51:59,28,212
1/17/2021,6:57:00,29,212
1/17/2021,7:02:01,26,212
1/17/2021,7:07:02,29,212
1/17/2021,7:12:03,14,212
1/17/2021,7:17:04,13,212
1/17/2021,7:22:05,20,211
1/17/2021,7:27:06,28,211
1/17/2021,7:32:07,50,210
1/17/2021,7:37:08,60,206
1/17/2021,7:42:09,88,207
1/17/2021,7:47:10,48,209
1/17/2021,7:52:11,36,211
1/17/2021,7:57:12,35,212
1/17/2021,8:02:13,33,212
1/17/2021,8:07:14,35,212
1/17/2021,8:12:15,33,213
1/17/2021,8:17:16,35,213
1/17/2021,8:22:17,38,213
1/17/2021,8:27:18,40,213
1/17/2021,8:32:19,39,214
1/17/2021,8:37:20,34,214
1/17/2021,8:42:21,35,214
1/17/2021,8:47:22,40,214
1/17/2021,8:52:23,41,214
1/17/2021,8:57:24,45,214
1/17/2021,9:02:25,42,215
1/17/2021,9:07:26,30,215
1/17/2021,9:12:27,38,214
1/17/2021,9:17:28,45,214
1/17/2021,9:22:29,58,214
1/17/2021,9:27:30,77,212
1/17/2021,9:32:31,24,209
1/17/2021,9:37:32,9,211
1/17/2021,9:42:33,81,213
1/17/2021,9:47:34,75,215
1/17/2021,9:52:35,76,216
1/17/2021,9:57:36,77,217
1/17/2021,10:02:37,77,218
1/17/2021,10:07:38,83,219
1/17/2021,10:12:39,88,219
1/17/2021,10:17:40,84,220
1/17/2021,10:22:41,87,220
1/17/2021,10:27:42,91,220
1/17/2021,10:32:43,91,221
1/17/2021,10:37:44,94,221
1/17/2021,10:42:45,96,221
1/17/2021,10:47:46,95,222
1/17/2021,10:52:47,93,222
1/17/2021,10:57:48,80,222
1/17/2021,11:02:49,75,222
1/17/2021,11:07:50,85,222
1/17/2021,11:12:51,98,222
1/17/2021,11:17:52,0,222
1/17/2021,11:22:53,98,219
1/17/2021,11:27:54,97,214
1/17/2021,11:32:55,61,216
1/17/2021,11:37:56,34,219
1/17/2021,11:42:57,24,221
1/17/2021,11:47:58,20,223
1/17/2021,11:52:59,17,224
1/17/2021,11:58:00,24,224
1/17/2021,12:03:01,28,225
1/17/2021,12:08:02,28,225
1/17/2021,12:13:03,29,226
1/17/2021,12:18:04,25,227
1/17/2021,12:23:05,25,227
1/17/2021,12:28:06,22,227
1/17/2021,12:33:07,28,228
1/17/2021,12:38:08,24,228
1/17/2021,12:43:09,25,228
1/17/2021,12:48:10,21,228
1/17/2021,12:53:11,3,229
1/17/2021,12:58:12,99,228
1/17/2021,13:03:13,2,228
1/17/2021,13:08:14,11,228
1/17/2021,13:13:15,14,228
1/17/2021,13:18:16,48,225
1/17/2021,13:23:17,86,222
1/17/2021,13:28:18,43,224
1/17/2021,13:33:19,27,225
1/17/2021,13:38:20,24,226
1/17/2021,13:43:21,22,227
1/17/2021,13:48:22,26,228
1/17/2021,13:53:23,25,228
1/17/2021,13:58:24,25,229
1/17/2021,14:03:25,24,229
1/17/2021,14:08:26,26,229
1/17/2021,14:13:27,28,230
1/17/2021,14:18:28,26,230
1/17/2021,14:23:29,29,230
1/17/2021,14:28:30,34,231
1/17/2021,14:33:31,39,231
1/17/2021,14:38:32,40,231
1/17/2021,14:43:33,42,232
1/17/2021,14:48:34,38,233
1/17/2021,14:53:35,39,233
1/17/2021,14:58:36,43,233
1/17/2021,15:03:37,47,233
1/17/2021,15:08:38,49,234
1/17/2021,15:13:39,72,227
1/17/2021,15:18:40,14,225
1/17/2021,15:23:41,77,228
1/17/2021,15:28:42,67,230
1/17/2021,15:33:43,59,231
1/17/2021,15:38:44,59,232
1/17/2021,15:43:45,58,234
1/17/2021,15:48:46,59,235
1/17/2021,15:53:47,61,235
1/17/2021,15:58:48,65,236
1/17/2021,16:03:49,68,237
1/17/2021,16:08:50,73,238
1/17/2021,16:13:51,74,238
1/17/2021,16:18:52,72,239
1/17/2021,16:23:53,73,239
1/17/2021,16:28:54,75,239
1/17/2021,16:33:55,80,240
1/17/2021,16:38:56,81,241
1/17/2021,16:43:57,75,241
1/17/2021,16:48:58,77,242
1/17/2021,16:53:59,82,242
1/17/2021,16:59:00,88,242
1/17/2021,17:04:01,89,242
1/17/2021,17:09:02,11,236
1/17/2021,17:14:03,21,234
1/17/2021,17:19:04,95,236
1/17/2021,17:24:05,85,238
1/17/2021,17:29:06,78,239
1/17/2021,17:34:07,72,240
1/17/2021,17:39:08,68,241
1/17/2021,17:44:09,65,242
1/17/2021,17:49:10,61,242
1/17/2021,17:54:11,58,242
1/17/2021,17:59:12,56,243
1/17/2021,18:04:13,53,243
1/17/2021,18:09:14,50,243
1/17/2021,18:14:15,47,243
1/17/2021,18:19:16,47,244
1/17/2021,18:24:17,45,244
1/17/2021,18:29:18,44,244
1/17/2021,18:34:19,43,244
1/17/2021,18:39:20,38,244
1/17/2021,18:44:21,31,244
1/17/2021,18:49:22,27,244
1/17/2021,18:54:23,23,243
1/17/2021,18:59:24,12,243
1/17/2021,19:04:25,57,234
1/17/2021,19:09:26,67,232
1/17/2021,19:14:27,36,234
1/17/2021,19:19:28,22,236
1/17/2021,19:24:29,16,236
1/17/2021,19:29:30,10,236
1/17/2021,19:34:31,9,236
1/17/2021,19:39:32,5,236
1/17/2021,19:44:33,2,235
1/17/2021,19:49:34,99,235
1/17/2021,19:54:35,98,234
1/17/2021,19:59:36,96,233
1/17/2021,20:04:37,96,233
1/17/2021,20:09:38,94,232
1/17/2021,20:14:39,98,231
1/17/2021,20:19:40,94,231
1/17/2021,20:24:41,93,230
1/17/2021,20:29:42,90,230
1/17/2021,20:34:43,78,229
1/17/2021,20:39:44,73,228
1/17/2021,20:44:45,73,228
1/17/2021,20:49:46,74,226
1/17/2021,20:54:47,77,226
1/17/2021,20:59:48,24,221
1/17/2021,21:04:49,17,220
1/17/2021,21:09:50,86,221
1/17/2021,21:14:51,73,223
1/17/2021,21:19:52,68,223
1/17/2021,21:24:53,63,223
1/17/2021,21:29:54,60,222
1/17/2021,21:34:55,61,222
1/17/2021,21:39:56,60,222
1/17/2021,21:44:57,59,221
1/17/2021,21:49:58,57,221
1/17/2021,21:54:59,55,221
1/17/2021,22:00:00,55,220
1/17/2021,22:05:01,55,220
1/17/2021,22:10:02,53,219
1/17/2021,22:15:03,47,219
1/17/2021,22:20:04,48,218
1/17/2021,22:25:05,51,218
1/17/2021,22:30:06,39,218
1/17/2021,22:35:07,34,217
1/17/2021,22:40:08,32,217
1/17/2021,22:45:09,33,216
1/17/2021,22:50:10,11,216
1/17/2021,22:55:11,0,211
1/17/2021,23:00:12,65,211
1/17/2021,23:05:13,38,213
1/17/2021,23:10:14,32,213
1/17/2021,23:15:15,29,214
1/17/2021,23:20:16,25,214
1/17/2021,23:25:17,21,214
1/17/2021,23:30:18,19,214
1/17/2021,23:35:19,18,213
1/17/2021,23:40:20,19,213
1/17/2021,23:45:21,18,213
1/17/2021,23:50:22,18,212
1/17/2021,23:55:23,18,212
1/18/2021,0:00:24,20,212
1/18/2021,0:05:25,20,212
1/18/2021,0:10:26,19,211
1/18/2021,0:15:27,19,211
1/18/2021,0:20:28,30,211
1/18/2021,0:25:29,17,211
1/18/2021,0:30:30,12,211
1/18/2021,0:35:31,9,211
1/18/2021,0:40:32,8,210
1/18/2021,0:45:33,66,209
1/18/2021,0:50:34,28,206
1/18/2021,0:55:35,34,207
1/18/2021,1:00:36,17,208
1/18/2021,1:05:37,6,209
1/18/2021,1:10:38,2,209
1/18/2021,1:15:39,1,209
1/18/2021,1:20:40,0,209
1/18/2021,1:25:41,0,209
1/18/2021,1:30:42,99,209
1/18/2021,1:35:43,0,208
1/18/2021,1:40:44,0,208
1/18/2021,1:45:45,98,208
1/18/2021,1:50:46,99,207
1/18/2021,1:55:47,1,207
1/18/2021,2:00:48,6,207
1/18/2021,2:05:49,6,207
1/18/2021,2:10:50,7,207
1/18/2021,2:15:51,15,207
1/18/2021,2:20:52,2,207
1/18/2021,2:25:53,97,207
1/18/2021,2:30:54,97,206
1/18/2021,2:35:55,99,206
1/18/2021,2:40:56,42,205
1/18/2021,2:45:57,79,199
1/18/2021,2:50:58,61,200
1/18/2021,2:55:59,29,202
1/18/2021,3:01:00,7,204
1/18/2021,3:06:01,99,205
1/18/2021,3:11:02,7,205
1/18/2021,3:16:03,5,206
1/18/2021,3:21:04,1,206
1/18/2021,3:26:05,8,205
1/18/2021,3:31:06,6,206
1/18/2021,3:36:07,5,206
1/18/2021,3:41:08,6,205
1/18/2021,3:46:09,7,205
1/18/2021,3:51:10,10,205
1/18/2021,3:56:11,12,206
1/18/2021,4:01:12,12,205
1/18/2021,4:06:13,14,205
1/18/2021,4:11:14,11,205
1/18/2021,4:16:15,98,205
1/18/2021,4:21:16,99,204
1/18/2021,4:26:17,1,204
1/18/2021,4:31:18,4,204
1/18/2021,4:36:19,61,203
1/18/2021,4:41:20,9,197
1/18/2021,4:46:21,33,198
1/18/2021,4:51:22,19,201
1/18/2021,4:56:23,11,202
1/18/2021,5:01:24,7,203
1/18/2021,5:06:25,5,203
1/18/2021,5:11:26,11,204
1/18/2021,5:16:27,9,204
1/18/2021,5:21:28,13,204
1/18/2021,5:26:29,9,204
1/18/2021,5:31:30,8,204
1/18/2021,5:36:31,14,204
1/18/2021,5:41:32,18,204
1/18/2021,5:46:33,20,204
1/18/2021,5:51:34,22,204
1/18/2021,5:56:35,23,205
1/18/2021,6:01:36,24,205
1/18/2021,6:06:37,16,205
1/18/2021,6:11:38,98,205
1/18/2021,6:16:39,99,204
1/18/2021,6:21:40,10,203
1/18/2021,6:26:41,17,203
1/18/2021,6:31:42,37,202
1/18/2021,6:36:43,60,197
1/18/2021,6:41:44,60,198
1/18/2021,6:46:45,34,200
1/18/2021,6:51:46,16,202
1/18/2021,6:56:47,13,203
1/18/2021,7:01:48,8,204
1/18/2021,7:06:49,11,204
1/18/2021,7:11:50,23,204
1/18/2021,7:16:51,21,204
1/18/2021,7:21:52,18,205
1/18/2021,7:26:53,19,205
1/18/2021,7:31:54,16,205
1/18/2021,7:36:55,18,205
1/18/2021,7:41:56,21,205
1/18/2021,7:46:57,20,206
1/18/2021,7:51:58,22,206
1/18/2021,7:56:59,22,206
1/18/2021,8:02:00,23,206
1/18/2021,8:07:01,23,206
1/18/2021,8:12:02,24,206
1/18/2021,8:17:03,26,206
1/18/2021,8:22:04,23,206
1/18/2021,8:27:05,22,206
1/18/2021,8:32:06,23,206
1/18/2021,8:37:07,13,206
1/18/2021,8:42:08,11,206
1/18/2021,8:47:09,17,207
1/18/2021,8:52:10,2,206
1/18/2021,8:57:11,1,206
1/18/2021,9:02:12,8,205
1/18/2021,9:07:13,15,205
1/18/2021,9:12:14,14,203
1/18/2021,9:17:15,64,198
1/18/2021,9:22:16,58,200
1/18/2021,9:27:17,43,202
1/18/2021,9:32:18,32,204
1/18/2021,9:37:19,26,205
1/18/2021,9:42:20,28,205
1/18/2021,9:47:21,31,206
1/18/2021,9:52:22,34,206
1/18/2021,9:57:23,37,207
1/18/2021,10:02:24,43,207
1/18/2021,10:07:25,45,207
1/18/2021,10:12:26,43,207
1/18/2021,10:17:27,45,207
1/18/2021,10:22:28,50,208
1/18/2021,10:27:29,53,208
1/18/2021,10:32:30,46,208
1/18/2021,10:37:31,43,208
1/18/2021,10:42:32,47,208
1/18/2021,10:47:33,46,208
1/18/2021,10:52:34,50,208
1/18/2021,10:57:35,54,208
1/18/2021,11:02:36,51,209
1/18/2021,11:07:37,56,209
1/18/2021,11:12:38,55,209
1/18/2021,11:17:39,58,209
1/18/2021,11:22:40,58,209
1/18/2021,11:27:41,43,210
1/18/2021,11:32:42,39,210
1/18/2021,11:37:43,44,209
1/18/2021,11:42:44,47,209
1/18/2021,11:47:45,51,209
1/18/2021,11:52:46,30,206
1/18/2021,11:57:47,18,202
1/18/2021,12:02:48,84,204
1/18/2021,12:07:49,67,206
1/18/2021,12:12:50,65,207
1/18/2021,12:17:51,59,208
1/18/2021,12:22:52,53,209
1/18/2021,12:27:53,49,209
1/18/2021,12:32:54,49,210
1/18/2021,12:37:55,50,210
1/18/2021,12:42:56,49,210
1/18/2021,12:47:57,46,210
1/18/2021,12:52:58,47,210
1/18/2021,12:57:59,50,210
1/18/2021,13:03:00,48,211
1/18/2021,13:08:01,50,211
1/18/2021,13:13:02,55,211
1/18/2021,13:18:03,58,211
1/18/2021,13:23:04,54,211
1/18/2021,13:28:05,55,211
1/18/2021,13:33:06,54,211
1/18/2021,13:38:07,53,211
1/18/2021,13:43:08,51,211
1/18/2021,13:48:09,52,211
1/18/2021,13:53:10,53,212
1/18/2021,13:58:11,55,212
1/18/2021,14:03:12,57,212
1/18/2021,14:08:13,52,212
1/18/2021,14:13:14,49,212
1/18/2021,14:18:15,52,212
1/18/2021,14:23:16,56,212
1/18/2021,14:28:17,47,212
1/18/2021,14:33:18,58,208
1/18/2021,14:38:19,15,206
1/18/2021,14:43:20,83,208
1/18/2021,14:48:21,70,210
1/18/2021,14:53:22,63,211
1/18/2021,14:58:23,58,212
1/18/2021,15:03:24,57,212
1/18/2021,15:08:25,58,213
1/18/2021,15:13:26,57,213
1/18/2021,15:18:27,54,213
1/18/2021,15:23:28,52,213
1/18/2021,15:28:29,53,214
1/18/2021,15:33:30,52,214
1/18/2021,15:38:31,49,214
1/18/2021,15:43:32,46,214
1/18/2021,15:48:33,47,214
1/18/2021,15:53:34,48,214
1/18/2021,15:58:35,48,215
1/18/2021,16:03:36,47,215
1/18/2021,16:08:37,47,215
1/18/2021,16:13:38,47,215
1/18/2021,16:18:39,48,215
1/18/2021,16:23:40,48,215
1/18/2021,16:28:41,45,215
1/18/2021,16:33:42,43,215
1/18/2021,16:38:43,44,215
1/18/2021,16:43:44,48,215
1/18/2021,16:48:45,41,215
1/18/2021,16:53:46,35,215
1/18/2021,16:58:47,35,215
1/18/2021,17:03:48,37,214
1/18/2021,17:08:49,22,214
1/18/2021,17:13:50,49,206
1/18/2021,17:18:51,92,203
1/18/2021,17:23:52,51,207
1/18/2021,17:28:53,35,209
1/18/2021,17:33:54,27,210
1/18/2021,17:38:55,21,211
1/18/2021,17:43:56,19,211
1/18/2021,17:48:57,15,211
1/18/2021,17:53:58,12,211
1/18/2021,17:58:59,8,211
1/18/2021,18:04:00,18,210
1/18/2021,18:09:01,20,210
1/18/2021,18:14:02,21,210
1/18/2021,18:19:03,24,209
1/18/2021,18:24:04,24,209
1/18/2021,18:29:05,22,209
1/18/2021,18:34:06,19,209
1/18/2021,18:39:07,15,209
1/18/2021,18:44:08,16,208
1/18/2021,18:49:09,17,208
1/18/2021,18:54:10,18,208
1/18/2021,18:59:11,15,208
1/18/2021,19:04:12,20,207
1/18/2021,19:09:13,16,207
1/18/2021,19:14:14,14,207
1/18/2021,19:19:15,14,207
1/18/2021,19:24:16,15,207
1/18/2021,19:29:17,10,207
1/18/2021,19:34:18,1,206
1/18/2021,19:39:19,1,205
1/18/2021,19:44:20,5,205
1/18/2021,19:49:21,0,204
1/18/2021,19:54:22,21,198
1/18/2021,19:59:23,43,197
1/18/2021,20:04:24,14,200
1/18/2021,20:09:25,8,201
1/18/2021,20:14:26,2,202
1/18/2021,20:19:27,98,202
1/18/2021,20:24:28,97,202
1/18/2021,20:29:29,0,202
1/18/2021,20:34:30,3,202
1/18/2021,20:39:31,98,202
1/18/2021,20:44:32,99,202
1/18/2021,20:49:33,2,202
1/18/2021,20:54:34,4,202
1/18/2021,20:59:35,3,202
1/18/2021,21:04:36,1,202
1/18/2021,21:09:37,5,201
1/18/2021,21:14:38,0,201
1/18/2021,21:19:39,98,201
1/18/2021,21:24:40,99,201
1/18/2021,21:29:41,0,200
1/18/2021,21:34:42,97,200
1/18/2021,21:39:43,95,199
1/18/2021,21:44:44,95,199
1/18/2021,21:49:45,96,199
1/18/2021,21:54:46,95,198
1/18/2021,21:59:47,95,198
1/18/2021,22:04:48,2,198
1/18/2021,22:09:49,90,197
1/18/2021,22:14:50,86,196
1/18/2021,22:19:51,84,195
1/18/2021,22:24:52,89,195
1/18/2021,22:29:53,45,194
1/18/2021,22:34:54,11,187
1/18/2021,22:39:55,48,187
1/18/2021,22:44:56,5,189
1/18/2021,22:49:57,92,191
1/18/2021,22:54:58,90,191
1/18/2021,22:59:59,88,191
1/18/2021,23:05:00,84,191
1/18/2021,23:10:01,85,191
1/18/2021,23:15:02,85,191
1/18/2021,23:20:03,84,191
1/18/2021,23:25:04,82,190
1/18/2021,23:30:05,85,190
1/18/2021,23:35:06,84,189
1/18/2021,23:40:07,85,188
1/18/2021,23:45:08,88,188
1/18/2021,23:50:09,89,187
1/18/2021,23:55:10,87,186
1/19/2021,0:00:11,87,185
1/19/2021,0:05:12,89,184
1/19/2021,0:10:13,90,183
1/19/2021,0:15:14,90,182
1/19/2021,0:20:15,86,181
1/19/2021,0:25:16,87,180
1/19/2021,0:30:17,85,179
1/19/2021,0:35:18,82,178
1/19/2021,0:40:19,82,178
1/19/2021,0:45:20,95,177
1/19/2021,0:50:21,88,177
1/19/2021,0:55:22,83,176
1/19/2021,1:00:23,79,176
1/19/2021,1:05:24,76,175
1/19/2021,1:10:25,99,175
1/19/2021,1:15:26,67,175
1/19/2021,1:20:27,3,175
1/19/2021,1:25:28,85,175
1/19/2021,1:30:29,79,176
1/19/2021,1:35:30,78,175
1/19/2021,1:40:31,77,176
1/19/2021,1:45:32,77,175
1/19/2021,1:50:33,77,175
1/19/2021,1:55:34,77,175
1/19/2021,2:00:35,75,174
1/19/2021,2:05:36,76,174
1/19/2021,2:10:37,82,174
1/19/2021,2:15:38,85,174
1/19/2021,2:20:39,84,174
1/19/2021,2:25:40,86,174
1/19/2021,2:30:41,90,174
1/19/2021,2:35:42,90,174
1/19/2021,2:40:43,90,173
1/19/2021,2:45:44,91,173
1/19/2021,2:50:45,92,173
1/19/2021,2:55:46,93,172
1/19/2021,3:00:47,93,172
1/19/2021,3:05:48,91,172
1/19/2021,3:10:49,91,171
1/19/2021,3:15:50,95,171
1/19/2021,3:20:51,95,171
1/19/2021,3:25:52,97,172
1/19/2021,3:30:53,84,171
1/19/2021,3:35:54,79,171
1/19/2021,3:40:55,81,171
1/19/2021,3:45:56,86,171
1/19/2021,3:50:57,20,171
1/19/2021,3:55:58,64,170
1/19/2021,4:00:59,40,171
1/19/2021,4:06:00,7,172
1/19/2021,4:11:01,93,173
1/19/2021,4:16:02,86,174
1/19/2021,4:21:03,81,174
1/19/2021,4:26:04,78,174
1/19/2021,4:31:05,75,174
1/19/2021,4:36:06,76,173
1/19/2021,4:41:07,78,173
1/19/2021,4:46:08,85,173
1/19/2021,4:51:09,89,173
1/19/2021,4:56:10,90,173
1/19/2021,5:01:11,94,173
1/19/2021,5:06:12,95,174
1/19/2021,5:11:13,96,174
1/19/2021,5:16:14,0,174
1/19/2021,5:21:15,0,174
1/19/2021,5:26:16,2,174
1/19/2021,5:31:17,3,174
1/19/2021,5:36:18,5,174
1/19/2021,5:41:19,2,174
1/19/2021,5:46:20,3,174
1/19/2021,5:51:21,3,174
1/19/2021,5:56:22,4,174
1/19/2021,6:01:23,2,174
1/19/2021,6:06:24,5,174
1/19/2021,6:11:25,92,174
1/19/2021,6:16:26,89,173
1/19/2021,6:21:27,92,173
1/19/2021,6:26:28,46,173
1/19/2021,6:31:29,64,172
1/19/2021,6:36:30,37,173
1/19/2021,6:41:31,4,174
1/19/2021,6:46:32,97,174
1/19/2021,6:51:33,94,175
1/19/2021,6:56:34,93,175
1/19/2021,7:01:35,90,175
1/19/2021,7:06:36,89,175
1/19/2021,7:11:37,95,175
1/19/2021,7:16:38,0,175
1/19/2021,7:21:39,97,175
1/19/2021,7:26:40,99,175
1/19/2021,7:31:41,3,175
1/19/2021,7:36:42,2,176
1/19/2021,7:41:43,2,176
1/19/2021,7:46:44,2,176
1/19/2021,7:51:45,3,176
1/19/2021,7:56:46,10,176
1/19/2021,8:01:47,11,176
1/19/2021,8:06:48,8,176
1/19/2021,8:11:49,9,177
1/19/2021,8:16:50,13,177
1/19/2021,8:21:51,11,177
1/19/2021,8:26:52,10,177
1/19/2021,8:31:53,14,177
1/19/2021,8:36:54,9,177
1/19/2021,8:41:55,9,177
1/19/2021,8:46:56,9,177
1/19/2021,8:51:57,5,177
1/19/2021,8:56:58,6,177
1/19/2021,9:01:59,9,178
1/19/2021,9:07:00,5,177
1/19/2021,9:12:01,28,177
1/19/2021,9:17:02,15,177
1/19/2021,9:22:03,20,177
1/19/2021,9:27:04,11,177
1/19/2021,9:32:05,39,177
1/19/2021,9:37:06,80,177
1/19/2021,9:42:07,48,178
1/19/2021,9:47:08,39,179
